track_id,reward_score,audio_path
openmic_000615_326400,-2.3731229305267334,audio/000/000615_326400.ogg
openmic_000616_3840,-1.5040817260742188,audio/000/000616_3840.ogg
openmic_000640_49920,-1.8106132745742798,audio/000/000640_49920.ogg
openmic_000641_96000,-0.6875242590904236,audio/000/000641_96000.ogg
openmic_000642_295680,-0.024666760116815567,audio/000/000642_295680.ogg
openmic_000644_69120,-0.6570655703544617,audio/000/000644_69120.ogg
openmic_000648_230400,-1.7077033519744873,audio/000/000648_230400.ogg
openmic_000655_299520,-1.012937068939209,audio/000/000655_299520.ogg
openmic_000661_253440,-1.7632591724395752,audio/000/000661_253440.ogg
openmic_000663_211200,0.7322869300842285,audio/000/000663_211200.ogg
openmic_000685_215040,-0.35670074820518494,audio/000/000685_215040.ogg
openmic_000691_199680,-2.163769245147705,audio/000/000691_199680.ogg
openmic_000693_307200,-2.7947630882263184,audio/000/000693_307200.ogg
openmic_000697_122880,-2.1457629203796387,audio/000/000697_122880.ogg
openmic_000698_65280,-1.5700199604034424,audio/000/000698_65280.ogg
openmic_000699_134400,-1.224246859550476,audio/000/000699_134400.ogg
openmic_000706_215040,-1.5354607105255127,audio/000/000706_215040.ogg
openmic_000715_199680,-1.111198902130127,audio/000/000715_199680.ogg
openmic_000717_142080,-1.241771936416626,audio/000/000717_142080.ogg
openmic_000723_172800,-1.711052417755127,audio/000/000723_172800.ogg
openmic_000725_445440,-1.3640954494476318,audio/000/000725_445440.ogg
openmic_000726_72960,-1.5820655822753906,audio/000/000726_72960.ogg
openmic_000729_61440,-2.1207807064056396,audio/000/000729_61440.ogg
openmic_000739_0,-1.9250448942184448,audio/000/000739_0.ogg
openmic_000741_38400,0.7394853830337524,audio/000/000741_38400.ogg
openmic_000764_172800,-0.9196255803108215,audio/000/000764_172800.ogg
openmic_000773_61440,-1.5289397239685059,audio/000/000773_61440.ogg
openmic_000776_42240,-0.6607287526130676,audio/000/000776_42240.ogg
openmic_000787_7680,-1.2689493894577026,audio/000/000787_7680.ogg
openmic_000797_19200,-1.378749132156372,audio/000/000797_19200.ogg
openmic_000814_122880,-1.3549641370773315,audio/000/000814_122880.ogg
openmic_000818_3840,-1.4970200061798096,audio/000/000818_3840.ogg
openmic_000820_92160,-3.4903249740600586,audio/000/000820_92160.ogg
openmic_000832_23040,1.427161455154419,audio/000/000832_23040.ogg
openmic_000833_26880,0.22632235288619995,audio/000/000833_26880.ogg
openmic_000834_65280,1.2642221450805664,audio/000/000834_65280.ogg
openmic_000846_103680,-1.2278168201446533,audio/000/000846_103680.ogg
openmic_000851_3840,-0.8025213479995728,audio/000/000851_3840.ogg
openmic_000862_15360,-1.085012435913086,audio/000/000862_15360.ogg
openmic_000873_253440,-1.7727006673812866,audio/000/000873_253440.ogg
openmic_000874_107520,-1.3058278560638428,audio/000/000874_107520.ogg
openmic_000898_23040,-0.7087121605873108,audio/000/000898_23040.ogg
openmic_000903_107520,-0.5333471894264221,audio/000/000903_107520.ogg
openmic_000914_69120,-3.202683210372925,audio/000/000914_69120.ogg
openmic_000920_165120,-1.7007360458374023,audio/000/000920_165120.ogg
openmic_000921_192000,-2.440096139907837,audio/000/000921_192000.ogg
openmic_000929_38400,-1.0603787899017334,audio/000/000929_38400.ogg
openmic_000963_88320,-3.4169974327087402,audio/000/000963_88320.ogg
openmic_000973_7680,-2.6282904148101807,audio/000/000973_7680.ogg
openmic_000997_341760,-2.2770464420318604,audio/000/000997_341760.ogg
openmic_000999_572160,-2.755910634994507,audio/000/000999_572160.ogg
openmic_001020_395520,-2.158599615097046,audio/001/001020_395520.ogg
openmic_001023_272640,-1.7955293655395508,audio/001/001023_272640.ogg
openmic_001031_53760,-2.1439011096954346,audio/001/001031_53760.ogg
openmic_001035_637440,-2.646182060241699,audio/001/001035_637440.ogg
openmic_001036_34560,-0.2353668212890625,audio/001/001036_34560.ogg
openmic_001037_211200,-1.2441294193267822,audio/001/001037_211200.ogg
openmic_001039_34560,-0.9850478768348694,audio/001/001039_34560.ogg
openmic_001044_241920,-1.604048490524292,audio/001/001044_241920.ogg
openmic_001049_30720,-0.8643298745155334,audio/001/001049_30720.ogg
openmic_001050_0,-1.017452359199524,audio/001/001050_0.ogg
openmic_001051_733440,-1.11724853515625,audio/001/001051_733440.ogg
openmic_001060_92160,-1.9363776445388794,audio/001/001060_92160.ogg
openmic_001062_119040,-1.8604750633239746,audio/001/001062_119040.ogg
openmic_001069_42240,-3.623582363128662,audio/001/001069_42240.ogg
openmic_001074_49920,-1.6826039552688599,audio/001/001074_49920.ogg
openmic_001082_130560,-0.6644055247306824,audio/001/001082_130560.ogg
openmic_001089_80640,-1.3454593420028687,audio/001/001089_80640.ogg
openmic_001096_61440,-2.46065616607666,audio/001/001096_61440.ogg
openmic_001100_84480,-1.9904022216796875,audio/001/001100_84480.ogg
openmic_001102_161280,-1.3330738544464111,audio/001/001102_161280.ogg
openmic_001133_138240,-0.8402082324028015,audio/001/001133_138240.ogg
openmic_001135_23040,0.18853741884231567,audio/001/001135_23040.ogg
openmic_001145_218880,-1.8899824619293213,audio/001/001145_218880.ogg
openmic_001152_88320,0.3309817910194397,audio/001/001152_88320.ogg
openmic_001157_3840,-1.3709874153137207,audio/001/001157_3840.ogg
openmic_001168_115200,-0.9589158296585083,audio/001/001168_115200.ogg
openmic_001175_161280,-1.5629894733428955,audio/001/001175_161280.ogg
openmic_001188_65280,0.2801622152328491,audio/001/001188_65280.ogg
openmic_001189_69120,-0.29563117027282715,audio/001/001189_69120.ogg
openmic_001197_72960,-0.2647956311702728,audio/001/001197_72960.ogg
openmic_001206_456960,-2.868438720703125,audio/001/001206_456960.ogg
openmic_001208_253440,-3.6617555618286133,audio/001/001208_253440.ogg
openmic_001210_184320,-3.1993649005889893,audio/001/001210_184320.ogg
openmic_001211_119040,-1.4782419204711914,audio/001/001211_119040.ogg
openmic_001214_760320,-2.3235385417938232,audio/001/001214_760320.ogg
openmic_001216_610560,-1.578791856765747,audio/001/001216_610560.ogg
openmic_001225_92160,-2.6421194076538086,audio/001/001225_92160.ogg
openmic_001231_99840,-3.0342047214508057,audio/001/001231_99840.ogg
openmic_001233_3840,-2.9946484565734863,audio/001/001233_3840.ogg
openmic_001240_1824000,-2.7277743816375732,audio/001/001240_1824000.ogg
openmic_001264_407040,-4.430922985076904,audio/001/001264_407040.ogg
openmic_001272_42240,-0.6406322717666626,audio/001/001272_42240.ogg
openmic_001289_38400,-0.2962566018104553,audio/001/001289_38400.ogg
openmic_001291_84480,-0.7185727953910828,audio/001/001291_84480.ogg
openmic_001292_207360,-3.2067954540252686,audio/001/001292_207360.ogg
openmic_001299_149760,-2.4888014793395996,audio/001/001299_149760.ogg
openmic_001302_96000,-1.6008329391479492,audio/001/001302_96000.ogg
openmic_001305_142080,-0.28827783465385437,audio/001/001305_142080.ogg
openmic_001306_138240,-2.053459405899048,audio/001/001306_138240.ogg
openmic_001307_161280,-0.6814906001091003,audio/001/001307_161280.ogg
openmic_001314_122880,-0.6740632057189941,audio/001/001314_122880.ogg
openmic_001319_111360,-1.318556308746338,audio/001/001319_111360.ogg
openmic_001321_176640,-0.7459343075752258,audio/001/001321_176640.ogg
openmic_001323_3840,-0.5459153056144714,audio/001/001323_3840.ogg
openmic_001324_303360,-0.239994078874588,audio/001/001324_303360.ogg
openmic_001325_291840,-3.550246477127075,audio/001/001325_291840.ogg
openmic_001327_46080,-1.2813968658447266,audio/001/001327_46080.ogg
openmic_001331_157440,-1.4435851573944092,audio/001/001331_157440.ogg
openmic_001332_72960,-0.5621554851531982,audio/001/001332_72960.ogg
openmic_001335_207360,-0.7945278882980347,audio/001/001335_207360.ogg
openmic_001338_107520,-1.600725769996643,audio/001/001338_107520.ogg
openmic_001339_49920,-0.984191358089447,audio/001/001339_49920.ogg
openmic_001343_72960,-2.509343385696411,audio/001/001343_72960.ogg
openmic_001355_391680,-0.5684694647789001,audio/001/001355_391680.ogg
openmic_001356_15360,-2.1799261569976807,audio/001/001356_15360.ogg
openmic_001357_57600,-1.1951438188552856,audio/001/001357_57600.ogg
openmic_001360_49920,-1.5279338359832764,audio/001/001360_49920.ogg
openmic_001361_111360,-1.917067289352417,audio/001/001361_111360.ogg
openmic_001365_157440,-1.0341860055923462,audio/001/001365_157440.ogg
openmic_001372_84480,-2.525869607925415,audio/001/001372_84480.ogg
openmic_001374_26880,-2.176199197769165,audio/001/001374_26880.ogg
openmic_001376_176640,-2.063406229019165,audio/001/001376_176640.ogg
openmic_001378_34560,-1.8134615421295166,audio/001/001378_34560.ogg
openmic_001383_134400,-1.407792329788208,audio/001/001383_134400.ogg
openmic_001413_215040,-0.4508184790611267,audio/001/001413_215040.ogg
openmic_001430_291840,-1.4205243587493896,audio/001/001430_291840.ogg
openmic_001443_218880,-0.7115432620048523,audio/001/001443_218880.ogg
openmic_001475_176640,0.17212072014808655,audio/001/001475_176640.ogg
openmic_001490_23040,-2.055159091949463,audio/001/001490_23040.ogg
openmic_001491_99840,-1.8712952136993408,audio/001/001491_99840.ogg
openmic_001492_46080,-2.897322654724121,audio/001/001492_46080.ogg
openmic_001496_149760,-1.3654265403747559,audio/001/001496_149760.ogg
openmic_001497_414720,-1.180917739868164,audio/001/001497_414720.ogg
openmic_001501_211200,-0.8579290509223938,audio/001/001501_211200.ogg
openmic_001506_126720,-1.3459585905075073,audio/001/001506_126720.ogg
openmic_001517_430080,-1.523406744003296,audio/001/001517_430080.ogg
openmic_001521_38400,-2.252056837081909,audio/001/001521_38400.ogg
openmic_001522_284160,-2.0428466796875,audio/001/001522_284160.ogg
openmic_001537_69120,-1.8241039514541626,audio/001/001537_69120.ogg
openmic_001538_46080,-0.6402860879898071,audio/001/001538_46080.ogg
openmic_001542_176640,-0.2342146337032318,audio/001/001542_176640.ogg
openmic_001545_168960,-3.095285415649414,audio/001/001545_168960.ogg
openmic_001548_192000,-1.243190050125122,audio/001/001548_192000.ogg
openmic_001555_142080,-0.22043517231941223,audio/001/001555_142080.ogg
openmic_001557_284160,-2.0553457736968994,audio/001/001557_284160.ogg
openmic_001559_7680,-2.4292995929718018,audio/001/001559_7680.ogg
openmic_001561_360960,-1.9171671867370605,audio/001/001561_360960.ogg
openmic_001563_195840,-1.8296349048614502,audio/001/001563_195840.ogg
openmic_001564_583680,-1.8266491889953613,audio/001/001564_583680.ogg
openmic_001575_195840,-0.7647525668144226,audio/001/001575_195840.ogg
openmic_001623_69120,-1.74190354347229,audio/001/001623_69120.ogg
openmic_001630_134400,-2.254859685897827,audio/001/001630_134400.ogg
openmic_001639_161280,-3.441941499710083,audio/001/001639_161280.ogg
openmic_001658_65280,-0.886307418346405,audio/001/001658_65280.ogg
openmic_001668_391680,-2.418910264968872,audio/001/001668_391680.ogg
openmic_001677_545280,-0.38437381386756897,audio/001/001677_545280.ogg
openmic_001678_199680,-0.7310563921928406,audio/001/001678_199680.ogg
openmic_001680_337920,0.16323181986808777,audio/001/001680_337920.ogg
openmic_001682_284160,0.010454872623085976,audio/001/001682_284160.ogg
openmic_001683_11520,-0.07614557445049286,audio/001/001683_11520.ogg
openmic_001687_245760,-0.8089163899421692,audio/001/001687_245760.ogg
openmic_001688_3840,0.593410074710846,audio/001/001688_3840.ogg
openmic_001691_15360,-0.7042685151100159,audio/001/001691_15360.ogg
openmic_001694_883200,-1.8428514003753662,audio/001/001694_883200.ogg
openmic_001695_88320,-1.4082977771759033,audio/001/001695_88320.ogg
openmic_001696_168960,-1.2821710109710693,audio/001/001696_168960.ogg
openmic_001697_0,-1.6888892650604248,audio/001/001697_0.ogg
openmic_001703_130560,-0.8875328898429871,audio/001/001703_130560.ogg
openmic_001710_211200,-0.9094070792198181,audio/001/001710_211200.ogg
openmic_001726_295680,-3.090212106704712,audio/001/001726_295680.ogg
openmic_001740_142080,-1.239769458770752,audio/001/001740_142080.ogg
openmic_001744_3840,-1.139925241470337,audio/001/001744_3840.ogg
openmic_001745_42240,-1.8733131885528564,audio/001/001745_42240.ogg
openmic_001755_0,-0.6178467273712158,audio/001/001755_0.ogg
openmic_001794_0,-1.8297243118286133,audio/001/001794_0.ogg
openmic_001803_172800,-1.7738704681396484,audio/001/001803_172800.ogg
openmic_001831_34560,-1.0514271259307861,audio/001/001831_34560.ogg
openmic_001871_84480,0.16932660341262817,audio/001/001871_84480.ogg
openmic_001879_119040,-3.0331645011901855,audio/001/001879_119040.ogg
openmic_001913_23040,0.46614912152290344,audio/001/001913_23040.ogg
openmic_001915_80640,-0.7244797348976135,audio/001/001915_80640.ogg
openmic_001917_84480,-0.4843451678752899,audio/001/001917_84480.ogg
openmic_001918_61440,-1.028847336769104,audio/001/001918_61440.ogg
openmic_001919_88320,-0.16116222739219666,audio/001/001919_88320.ogg
openmic_001921_80640,-0.8685745000839233,audio/001/001921_80640.ogg
openmic_001930_207360,-0.7367494702339172,audio/001/001930_207360.ogg
openmic_001937_226560,-1.5639755725860596,audio/001/001937_226560.ogg
openmic_001946_92160,-0.9459022879600525,audio/001/001946_92160.ogg
openmic_001959_142080,-0.8182561993598938,audio/001/001959_142080.ogg
openmic_001967_11520,0.2811928987503052,audio/001/001967_11520.ogg
openmic_001968_145920,-1.2595947980880737,audio/001/001968_145920.ogg
openmic_001972_72960,-2.402623414993286,audio/001/001972_72960.ogg
openmic_001977_119040,-3.2973339557647705,audio/001/001977_119040.ogg
openmic_001984_65280,-1.385394811630249,audio/001/001984_65280.ogg
openmic_001986_72960,-1.944972038269043,audio/001/001986_72960.ogg
openmic_001987_0,-1.1204140186309814,audio/001/001987_0.ogg
openmic_001988_153600,-1.1002614498138428,audio/001/001988_153600.ogg
openmic_001996_192000,-3.6481382846832275,audio/001/001996_192000.ogg
openmic_001999_53760,-1.5624173879623413,audio/001/001999_53760.ogg
openmic_002010_92160,-0.6010353565216064,audio/002/002010_92160.ogg
openmic_002018_103680,-1.860648274421692,audio/002/002018_103680.ogg
openmic_002100_30720,-1.7585735321044922,audio/002/002100_30720.ogg
openmic_002106_96000,-1.7073979377746582,audio/002/002106_96000.ogg
openmic_002119_49920,-2.275482654571533,audio/002/002119_49920.ogg
openmic_002128_245760,-2.1702206134796143,audio/002/002128_245760.ogg
openmic_003260_145920,-1.2386239767074585,audio/003/003260_145920.ogg
openmic_003262_664320,-2.61552357673645,audio/003/003262_664320.ogg
openmic_003265_130560,-0.4180372953414917,audio/003/003265_130560.ogg
openmic_003267_921600,-0.2791557312011719,audio/003/003267_921600.ogg
openmic_003268_341760,-0.7212980389595032,audio/003/003268_341760.ogg
openmic_003285_57600,0.4950741231441498,audio/003/003285_57600.ogg
openmic_003288_491520,-0.9762522578239441,audio/003/003288_491520.ogg
openmic_003289_119040,-0.13169077038764954,audio/003/003289_119040.ogg
openmic_003347_368640,-0.17182430624961853,audio/003/003347_368640.ogg
openmic_003367_138240,-1.1861822605133057,audio/003/003367_138240.ogg
openmic_003368_49920,-0.77969890832901,audio/003/003368_49920.ogg
openmic_003370_7680,-2.9651927947998047,audio/003/003370_7680.ogg
openmic_003379_291840,-2.5683071613311768,audio/003/003379_291840.ogg
openmic_003401_11520,-0.27169737219810486,audio/003/003401_11520.ogg
openmic_003426_76800,-0.8598150610923767,audio/003/003426_76800.ogg
openmic_003429_249600,-1.3646197319030762,audio/003/003429_249600.ogg
openmic_003432_142080,-0.2532842755317688,audio/003/003432_142080.ogg
openmic_003443_165120,-1.7372584342956543,audio/003/003443_165120.ogg
openmic_003444_368640,-0.9452676177024841,audio/003/003444_368640.ogg
openmic_003456_7680,-2.3027708530426025,audio/003/003456_7680.ogg
openmic_003459_69120,0.7967763543128967,audio/003/003459_69120.ogg
openmic_003462_218880,1.0073375701904297,audio/003/003462_218880.ogg
openmic_003464_69120,0.30020013451576233,audio/003/003464_69120.ogg
openmic_003465_192000,-0.3227103352546692,audio/003/003465_192000.ogg
openmic_003466_430080,0.16856476664543152,audio/003/003466_430080.ogg
openmic_003481_142080,-0.24988076090812683,audio/003/003481_142080.ogg
openmic_003487_1670400,0.24344870448112488,audio/003/003487_1670400.ogg
openmic_003489_69120,-0.23508808016777039,audio/003/003489_69120.ogg
openmic_003496_341760,-0.5624098777770996,audio/003/003496_341760.ogg
openmic_003514_15360,-0.5493853092193604,audio/003/003514_15360.ogg
openmic_003521_34560,-1.1922433376312256,audio/003/003521_34560.ogg
openmic_003522_195840,-1.2352139949798584,audio/003/003522_195840.ogg
openmic_003533_72960,1.4289698600769043,audio/003/003533_72960.ogg
openmic_003534_111360,-0.07209306210279465,audio/003/003534_111360.ogg
openmic_003535_188160,-0.9498522877693176,audio/003/003535_188160.ogg
openmic_003538_161280,-1.3637324571609497,audio/003/003538_161280.ogg
openmic_003540_1102080,-1.686197280883789,audio/003/003540_1102080.ogg
openmic_003553_560640,-1.5266938209533691,audio/003/003553_560640.ogg
openmic_003556_345600,-2.1102607250213623,audio/003/003556_345600.ogg
openmic_003558_276480,-2.0398950576782227,audio/003/003558_276480.ogg
openmic_003559_238080,-1.6998339891433716,audio/003/003559_238080.ogg
openmic_003560_80640,-1.084786295890808,audio/003/003560_80640.ogg
openmic_003561_272640,-1.612687587738037,audio/003/003561_272640.ogg
openmic_003565_57600,-1.0167070627212524,audio/003/003565_57600.ogg
openmic_003573_57600,-2.905526876449585,audio/003/003573_57600.ogg
openmic_003575_1056000,-2.310819387435913,audio/003/003575_1056000.ogg
openmic_003588_207360,-0.8408361077308655,audio/003/003588_207360.ogg
openmic_003589_180480,-1.0823405981063843,audio/003/003589_180480.ogg
openmic_003602_349440,-1.0655094385147095,audio/003/003602_349440.ogg
openmic_003610_1524480,-1.865466594696045,audio/003/003610_1524480.ogg
openmic_003625_1440000,-0.8553137183189392,audio/003/003625_1440000.ogg
openmic_003661_111360,-0.9792131781578064,audio/003/003661_111360.ogg
openmic_003664_345600,-1.4413052797317505,audio/003/003664_345600.ogg
openmic_003679_311040,-0.9400227665901184,audio/003/003679_311040.ogg
openmic_003683_3840,-2.4202938079833984,audio/003/003683_3840.ogg
openmic_003689_138240,-0.40422743558883667,audio/003/003689_138240.ogg
openmic_003696_3840,-0.4457913935184479,audio/003/003696_3840.ogg
openmic_003697_311040,-1.8770701885223389,audio/003/003697_311040.ogg
openmic_003707_84480,0.9554146528244019,audio/003/003707_84480.ogg
openmic_003709_307200,-1.425938606262207,audio/003/003709_307200.ogg
openmic_003710_126720,-1.3320232629776,audio/003/003710_126720.ogg
openmic_003715_46080,-0.23876404762268066,audio/003/003715_46080.ogg
openmic_003717_303360,-1.3252875804901123,audio/003/003717_303360.ogg
openmic_003726_349440,-1.317411184310913,audio/003/003726_349440.ogg
openmic_003742_3840,-0.43301570415496826,audio/003/003742_3840.ogg
openmic_003744_119040,0.3169684112071991,audio/003/003744_119040.ogg
openmic_003747_453120,-1.9668986797332764,audio/003/003747_453120.ogg
openmic_003748_126720,-1.8966655731201172,audio/003/003748_126720.ogg
openmic_003754_230400,-1.4029934406280518,audio/003/003754_230400.ogg
openmic_003761_245760,-2.5769755840301514,audio/003/003761_245760.ogg
openmic_003765_184320,-1.293686032295227,audio/003/003765_184320.ogg
openmic_003769_11520,0.565872073173523,audio/003/003769_11520.ogg
openmic_003772_3840,0.49451887607574463,audio/003/003772_3840.ogg
openmic_003773_1148160,0.4441174566745758,audio/003/003773_1148160.ogg
openmic_003774_3275520,-1.2737191915512085,audio/003/003774_3275520.ogg
openmic_003775_103680,-0.04540730267763138,audio/003/003775_103680.ogg
openmic_003784_61440,0.429177463054657,audio/003/003784_61440.ogg
openmic_003788_211200,0.5968958735466003,audio/003/003788_211200.ogg
openmic_003792_46080,-1.6090214252471924,audio/003/003792_46080.ogg
openmic_003800_15360,-1.2898852825164795,audio/003/003800_15360.ogg
openmic_003802_23040,-3.695298433303833,audio/003/003802_23040.ogg
openmic_003805_145920,-0.26294538378715515,audio/003/003805_145920.ogg
openmic_003806_111360,-0.7708908319473267,audio/003/003806_111360.ogg
openmic_003809_360960,-1.6409060955047607,audio/003/003809_360960.ogg
openmic_003827_26880,-1.6021459102630615,audio/003/003827_26880.ogg
openmic_003829_11520,-0.4027712643146515,audio/003/003829_11520.ogg
openmic_003834_284160,-1.3911659717559814,audio/003/003834_284160.ogg
openmic_003837_537600,-0.6121612191200256,audio/003/003837_537600.ogg
openmic_003839_157440,-3.031266450881958,audio/003/003839_157440.ogg
openmic_003844_380160,-1.0173721313476562,audio/003/003844_380160.ogg
openmic_003845_625920,-3.1267058849334717,audio/003/003845_625920.ogg
openmic_003846_303360,-1.0338785648345947,audio/003/003846_303360.ogg
openmic_003853_238080,-0.40373772382736206,audio/003/003853_238080.ogg
openmic_003864_1274880,-0.2622814178466797,audio/003/003864_1274880.ogg
openmic_003867_487680,-2.3128490447998047,audio/003/003867_487680.ogg
openmic_003868_72960,-0.48491188883781433,audio/003/003868_72960.ogg
openmic_003870_0,-2.671107292175293,audio/003/003870_0.ogg
openmic_003872_0,-1.517226219177246,audio/003/003872_0.ogg
openmic_003875_264960,-0.23510199785232544,audio/003/003875_264960.ogg
openmic_003880_34560,-0.870956301689148,audio/003/003880_34560.ogg
openmic_003882_180480,-0.7225773930549622,audio/003/003882_180480.ogg
openmic_003884_403200,-0.6992071866989136,audio/003/003884_403200.ogg
openmic_003886_4239360,0.5972509980201721,audio/003/003886_4239360.ogg
openmic_003887_111360,-0.9580373167991638,audio/003/003887_111360.ogg
openmic_003895_122880,-0.6461176872253418,audio/003/003895_122880.ogg
openmic_003896_257280,-0.14933347702026367,audio/003/003896_257280.ogg
openmic_003897_387840,-0.5016035437583923,audio/003/003897_387840.ogg
openmic_003899_311040,0.37249675393104553,audio/003/003899_311040.ogg
openmic_003902_718080,0.4824535548686981,audio/003/003902_718080.ogg
openmic_003904_138240,0.9620012044906616,audio/003/003904_138240.ogg
openmic_003905_280320,0.15945538878440857,audio/003/003905_280320.ogg
openmic_003906_7680,-0.3744247853755951,audio/003/003906_7680.ogg
openmic_003909_69120,0.1675502061843872,audio/003/003909_69120.ogg
openmic_003910_280320,0.5599265694618225,audio/003/003910_280320.ogg
openmic_003911_130560,0.11495549231767654,audio/003/003911_130560.ogg
openmic_003912_138240,0.4751584231853485,audio/003/003912_138240.ogg
